Temps	Axial D?lacement	Axial Force	Axial fl?he	Axial CMOD*2	Canon
Sec	mm	N	mm	mm	unitless
17.513672	-0.050312281	-84.386047	-0.034516156	-0.038747489	0
18.013672	-0.053223968	-86.139519	-0.035804212	-0.040116608	0
18.513672	-0.054451823	-86.186562	-0.03726691	-0.041745305	0
19.013672	-0.055775046	-87.088303	-0.038442314	-0.043045282	0
19.513672	-0.057542324	-86.859779	-0.039729476	-0.04452914	0
20.013672	-0.058183074	-85.956253	-0.041039884	-0.046010613	0
20.513672	-0.060418248	-89.170914	-0.042461157	-0.04752785	0
21.013672	-0.062191486	-86.664925	-0.043985844	-0.049099028	1
21.513672	-0.062677264	-83.482933	-0.045417547	-0.050392449	0
22.013672	-0.064852834	-86.444061	-0.047017336	-0.052369237	0
22.513672	-0.065228343	-84.164719	-0.048443675	-0.053755939	0
23.013672	-0.06737709	-83.969688	-0.050042272	-0.055308044	0
23.513672	-0.069576502	-83.474434	-0.05138278	-0.056774616	0
24.013672	-0.069400668	-82.115822	-0.052616894	-0.058037639	0
24.513672	-0.07211864	-84.328918	-0.053788424	-0.059475601	0
25.013672	-0.073087215	-82.924538	-0.055195391	-0.060884655	0
25.513672	-0.074976683	-84.421097	-0.056499541	-0.06233871	0
26.013672	-0.077080727	-79.882339	-0.05836755	-0.064307451	0
26.513672	-0.078755617	-81.842934	-0.060003996	-0.065796971	0
27.013672	-0.079998374	-81.342041	-0.061346889	-0.067567229	0
27.513672	-0.080916286	-80.400688	-0.063011944	-0.069264472	0
28.013672	-0.080597401	-78.819244	-0.064618289	-0.070798397	0
28.513672	-0.085261464	-78.101952	-0.065755546	-0.072323978	0
29.013672	-0.086134672	-78.095047	-0.067407489	-0.07396698	0
29.513672	-0.0854671	-75.376518	-0.068980157	-0.075596869	0
30.013672	-0.088000298	-74.981354	-0.070438981	-0.077266395	0
30.513672	-0.088331103	-73.329651	-0.071787536	-0.078618228	0
31.013672	-0.091129541	-72.394775	-0.072986782	-0.080173016	0
31.513672	-0.092503428	-71.398026	-0.074634552	-0.08172214	1
32.013672	-0.093701482	-71.07251	-0.076291263	-0.083522797	0
32.513672	-0.09777844	-68.735306	-0.077956319	-0.085354745	0
33.013672	-0.097835064	-70.185173	-0.07943213	-0.086792707	0
33.513672	-0.099009275	-69.17321	-0.080996156	-0.088685155	0
34.013672	-0.10190904	-68.026924	-0.082617998	-0.090179145	0
34.513672	-0.1032114	-66.954971	-0.084221363	-0.091756284	0
35.013672	-0.10406971	-65.469482	-0.085717738	-0.093712509	0
35.513672	-0.10488331	-65.751961	-0.087441802	-0.095307529	0
36.013672	-0.10623038	-64.169495	-0.089204311	-0.097256303	0
36.513672	-0.1080513	-62.780178	-0.090821981	-0.098836124	0
37.013672	-0.11018217	-62.895409	-0.092025399	-0.10025501	0
37.513672	-0.11110306	-63.064754	-0.093156397	-0.10168761	0
38.013672	-0.11234283	-61.717598	-0.094612837	-0.10314226	0
38.513672	-0.11452436	-60.596008	-0.096053183	-0.10455966	0
39.013672	-0.11656582	-61.385471	-0.097409189	-0.10604233	0
39.513672	-0.11818707	-57.580727	-0.099178851	-0.10802656	0
40.013672	-0.11787713	-59.291134	-0.10082185	-0.10970712	0
40.513672	-0.11878014	-54.604622	-0.10226995	-0.11131912	0
